#,Name,Level{Item},Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,StackSize,IsUnique,IsUntradable,Price{Mid},Price{Low},CanBeHq,IsDyeable,ClassJob{Repair},Level{Equip},EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,MaterializeType,MateriaSlotCount,IsPvP,IsGlamourous
30833,Suzaku's Flame-kissed Odachi,290,3,1,87,76,13,5,1,False,False,1000,621,True,False,9,70,1,98,0,0,3,2,False,True
30834,Suzaku's Flame-kissed Revolver,290,3,1,88,77,13,5,1,False,False,1000,621,True,False,9,70,1,96,0,0,6,2,False,True
30835,Suzaku's Flame-kissed Cane,290,3,2,9,15,13,5,1,False,False,1000,621,True,False,8,70,1,53,0,0,9,2,False,True
30836,Suzaku's Flame-kissed Rod,290,3,2,7,14,13,5,1,False,False,1000,621,True,False,11,70,1,55,0,0,8,2,False,True
30837,Suzaku's Flame-kissed Grimoire,290,3,2,10,16,13,5,1,False,False,1000,621,True,False,14,70,1,69,0,0,8,2,False,True
30838,Suzaku's Flame-kissed Codex,290,3,2,98,85,13,5,1,False,False,1000,621,True,False,14,70,1,29,0,0,9,2,False,True
30839,Suzaku's Flame-kissed Ephemeris,290,3,2,89,78,13,5,1,False,False,1000,621,True,False,11,70,1,99,0,0,9,2,False,True
30840,Suzaku's Flame-kissed Chokuto,290,3,1,96,83,13,5,1,False,False,1000,621,True,False,9,70,1,111,0,0,5,2,False,True
30841,Suzaku's Flame-kissed Rapier,290,3,2,97,84,13,5,1,False,False,1000,621,True,False,11,70,1,112,0,0,8,2,False,True
30842,Suzaku's Flame-kissed Shield,290,3,3,11,17,2,5,1,False,False,1000,207,True,False,10,70,1,38,0,0,3,0,False,True
30843,Seiryu's Sanctified Longsword,290,3,1,2,10,1,5,1,False,False,1000,414,True,False,9,70,1,38,0,0,3,2,False,True
30844,Seiryu's Sanctified Tekko,290,3,1,1,9,13,5,1,False,False,1000,621,True,False,9,70,1,41,0,0,5,2,False,True
30845,Seiryu's Sanctified War Axe,290,3,1,3,11,13,5,1,False,False,1000,621,True,False,9,70,1,44,0,0,3,2,False,True
30846,Seiryu's Sanctified Lance,290,3,1,5,13,13,5,1,False,False,1000,621,True,False,9,70,1,47,0,0,4,2,False,True
30847,Seiryu's Sanctified Greatbow,290,3,1,4,12,13,5,1,False,False,1000,621,True,False,8,70,1,50,0,0,6,2,False,True
30848,Seiryu's Sanctified Daggers,290,3,1,84,73,13,5,1,False,False,1000,621,True,False,9,70,1,93,0,0,6,2,False,True
30849,Seiryu's Sanctified Spine,290,3,1,87,76,13,5,1,False,False,1000,621,True,False,9,70,1,98,0,0,3,2,False,True
30850,Seiryu's Sanctified Revolver,290,3,1,88,77,13,5,1,False,False,1000,621,True,False,9,70,1,96,0,0,6,2,False,True
30851,Seiryu's Sanctified Cane,290,3,2,9,15,13,5,1,False,False,1000,621,True,False,11,70,1,53,0,0,9,2,False,True
30852,Seiryu's Sanctified Rod,290,3,2,7,14,13,5,1,False,False,1000,621,True,False,11,70,1,55,0,0,8,2,False,True
30853,Seiryu's Sanctified Grimoire,290,3,2,10,16,13,5,1,False,False,1000,621,True,False,14,70,1,69,0,0,8,2,False,True
30854,Seiryu's Sanctified Codex,290,3,2,98,85,13,5,1,False,False,1000,621,True,False,14,70,1,29,0,0,9,2,False,True
30855,Seiryu's Sanctified Ephemeris,290,3,2,89,78,13,5,1,False,False,1000,621,True,False,11,70,1,99,0,0,9,2,False,True
30856,Seiryu's Sanctified Katana,290,3,1,96,83,13,5,1,False,False,1000,621,True,False,9,70,1,111,0,0,5,2,False,True
30857,Seiryu's Sanctified Rapier,290,3,2,97,84,13,5,1,False,False,1000,621,True,False,11,70,1,112,0,0,8,2,False,True
30858,Seiryu's Sanctified Shield,290,3,3,11,17,2,5,1,False,False,1000,207,True,False,10,70,1,38,0,0,3,0,False,True
30861,Gabriel α Identification Key,1,1,16,63,90,0,59,1,False,False,1000,1000,False,False,0,1,0,0,0,0,0,0,False,False
30862,Megalotragus Horn,1,1,16,63,90,0,59,1,False,False,1000,1000,False,False,0,1,0,0,0,0,0,0,False,False
30865,Incitatus Whistle,1,1,16,63,90,0,59,1,False,False,1000,1000,False,False,0,1,0,0,0,0,0,0,False,False
30870,Magitek Helldiver F1,1,1,16,81,75,0,59,1,False,False,100,60,False,False,0,1,0,0,0,0,0,0,False,False
30871,Weatherproof Gaelicat,1,1,16,81,75,0,59,1,False,False,100,60,False,False,0,1,0,0,0,0,0,0,False,False
30872,Ephemeral Necromancer,1,1,16,81,75,0,59,1,False,False,100,60,False,False,0,1,0,0,0,0,0,0,False,False
30873,Allagan Melon,1,1,12,81,75,0,59,1,False,False,100,60,False,False,0,1,0,0,0,0,0,0,False,False
30874,Sand Fox,1,1,16,81,75,0,59,1,False,False,100,60,False,False,0,1,0,0,0,0,0,0,False,False
30875,Petit Pteranodon,1,1,16,81,75,0,59,1,False,False,100,60,False,False,0,1,0,0,0,0,0,0,False,False
30876,Dainsleif F1,1,1,16,81,75,0,59,1,False,False,100,60,False,False,0,1,0,0,0,0,0,0,False,False
30884,Forgotten Fragment of Caution,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30885,Forgotten Fragment of Preparation,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30886,Forgotten Fragment of Skill,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30887,Forgotten Fragment of Ingenuity,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30888,Forgotten Fragment of Care,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30889,Forgotten Fragment of Awakening,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30890,Forgotten Fragment of Support,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30891,Forgotten Fragment of Violence,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30892,Forgotten Fragment of Resolve,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30893,Forgotten Fragment of Compassion,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30894,Forgotten Fragment of Superstition,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30895,Forgotten Fragment of Mastery,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30896,Forgotten Fragment of Sagacity,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30897,Forgotten Fragment of Becoming,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30898,Forgotten Fragment of Transcendence,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30899,Forgotten Fragment of Caprice,1,1,16,63,60,0,48,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
31090,Weathering Agent,1,1,12,54,53,0,16,999,False,False,2500,1,False,False,0,1,0,0,0,0,0,0,False,False
31091,Seacloth,1,1,12,51,50,0,16,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
31092,Red Cosmos Corsage,1,1,4,34,31,3,5,1,False,False,19,1,True,False,14,1,1,1,0,0,1,0,False,True
31093,Blue Cosmos Corsage,1,1,4,34,31,3,5,1,False,False,19,1,True,False,14,1,1,1,0,0,1,0,False,True
31094,Yellow Cosmos Corsage,1,1,4,34,31,3,5,1,False,False,19,1,True,False,14,1,1,1,0,0,1,0,False,True
31095,Green Cosmos Corsage,1,1,4,34,31,3,5,1,False,False,19,1,True,False,14,1,1,1,0,0,1,0,False,True
31096,Orange Cosmos Corsage,1,1,4,34,31,3,5,1,False,False,19,1,True,False,14,1,1,1,0,0,1,0,False,True
31097,Purple Cosmos Corsage,1,1,4,34,31,3,5,1,False,False,19,1,True,False,14,1,1,1,0,0,1,0,False,True
31098,White Cosmos Corsage,1,1,4,34,31,3,5,1,False,False,19,1,True,False,14,1,1,1,0,0,1,0,False,True
31099,Black Cosmos Corsage,1,1,4,34,31,3,5,1,False,False,19,1,True,False,14,1,1,1,0,0,1,0,False,True
31100,Rainbow Cosmos Corsage,1,1,4,34,31,3,5,1,False,False,19,1,True,False,14,1,1,1,0,0,1,0,False,True
31117,Oddly Specific Cedar Log,485,1,12,50,49,0,40,999,False,False,2523,40,False,False,0,1,0,0,0,0,0,0,False,False
31118,Oddly Specific Coerthan Iron Ore,485,1,12,48,47,0,40,999,False,False,2523,40,False,False,0,1,0,0,0,0,0,0,False,False
31119,Oddly Specific Mythrite Sand,485,1,12,48,47,0,40,999,False,False,2523,40,False,False,0,1,0,0,0,0,0,0,False,False
31120,Oddly Specific Silver Ore,485,1,12,48,47,0,40,999,False,False,2523,40,False,False,0,1,0,0,0,0,0,0,False,False
31121,Oddly Specific Gagana Skin,485,1,12,52,51,0,40,999,False,False,2523,40,False,False,0,1,0,0,0,0,0,0,False,False
31122,Oddly Specific Fleece,485,1,12,51,50,0,40,999,False,False,2523,40,False,False,0,1,0,0,0,0,0,0,False,False
31123,Oddly Specific Sap,485,1,12,54,53,0,40,999,False,False,2523,40,False,False,0,1,0,0,0,0,0,0,False,False
31124,Oddly Specific Aloe,485,1,12,45,44,0,40,999,False,False,2523,40,False,False,0,1,0,0,0,0,0,0,False,False
31232,Approved Grade 3 Skybuilders' Switch,20,1,12,50,49,0,64,999,False,False,60,1,False,False,0,1,0,0,0,0,0,0,False,False
31233,Approved Grade 3 Skybuilders' Hemp,20,1,12,51,50,0,64,999,False,False,60,1,False,False,0,1,0,0,0,0,0,0,False,False
31234,Approved Grade 3 Skybuilders' Ore,20,1,12,48,47,0,64,999,False,False,60,1,False,False,0,1,0,0,0,0,0,0,False,False
31235,Approved Grade 3 Skybuilders' Bomb Ash,20,1,12,48,47,0,64,999,False,False,60,1,False,False,0,1,0,0,0,0,0,0,False,False
31236,Approved Grade 3 Skybuilders' Ebony Log,40,1,12,50,49,0,64,999,False,False,90,1,False,False,0,1,0,0,0,0,0,0,False,False
31237,Approved Grade 3 Skybuilders' Sesame,40,1,12,54,53,0,64,999,False,False,90,1,False,False,0,1,0,0,0,0,0,0,False,False
31238,Approved Grade 3 Skybuilders' Cotton Boll,40,1,12,51,50,0,64,999,False,False,90,1,False,False,0,1,0,0,0,0,0,0,False,False
31239,Approved Grade 3 Skybuilders' Titanium Ore,40,1,12,48,47,0,64,999,False,False,90,1,False,False,0,1,0,0,0,0,0,0,False,False
31240,Approved Grade 3 Skybuilders' Rock Salt,40,1,12,54,53,0,64,999,False,False,90,1,False,False,0,1,0,0,0,0,0,0,False,False
31241,Approved Grade 3 Skybuilders' Hardsilver Sand,40,1,12,48,47,0,64,999,False,False,90,1,False,False,0,1,0,0,0,0,0,0,False,False
31242,Approved Grade 3 Skybuilders' Lauan Log,150,1,12,50,49,0,64,999,False,False,150,3,False,False,0,1,0,0,0,0,0,0,False,False
31243,Approved Grade 3 Skybuilders' Mistletoe,150,1,12,54,53,0,64,999,False,False,150,3,False,False,0,1,0,0,0,0,0,0,False,False
31244,Approved Grade 3 Skybuilders' Toad,150,1,12,54,53,0,64,999,False,False,150,3,False,False,0,1,0,0,0,0,0,0,False,False
31245,Approved Grade 3 Skybuilders' Vine,150,1,12,51,50,0,64,999,False,False,150,3,False,False,0,1,0,0,0,0,0,0,False,False
31246,Approved Grade 3 Skybuilders' Tea Leaves,150,1,12,45,44,0,64,999,False,False,150,3,False,False,0,1,0,0,0,0,0,0,False,False
31247,Approved Grade 3 Skybuilders' Diadem Iron Ore,150,1,12,48,47,0,64,999,False,False,150,3,False,False,0,1,0,0,0,0,0,0,False,False
31248,Approved Grade 3 Skybuilders' Alumen,150,1,12,54,53,0,64,999,False,False,150,3,False,False,0,1,0,0,0,0,0,0,False,False
31249,Approved Grade 3 Skybuilders' Spring Water,150,1,12,54,53,0,64,999,False,False,150,3,False,False,0,1,0,0,0,0,0,0,False,False
31250,Approved Grade 3 Skybuilders' Diadem Iron Sand,150,1,12,48,47,0,64,999,False,False,150,3,False,False,0,1,0,0,0,0,0,0,False,False
31251,Approved Grade 3 Skybuilders' Siltstone,150,1,12,48,47,0,64,999,False,False,150,3,False,False,0,1,0,0,0,0,0,0,False,False
31252,Approved Grade 3 Skybuilders' Cedar Log,430,1,12,50,49,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31253,Approved Grade 3 Skybuilders' Resin,430,1,12,54,53,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31254,Approved Grade 3 Skybuilders' Wheat,430,1,12,45,44,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31255,Approved Grade 3 Skybuilders' Gossamer Cotton Boll,430,1,12,51,50,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31256,Approved Grade 3 Skybuilders' Adder,430,1,12,54,53,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31257,Approved Grade 3 Skybuilders' Aurum Regis Ore,430,1,12,48,47,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31258,Approved Grade 3 Skybuilders' Finest Rock Salt,430,1,12,54,53,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31259,Approved Grade 3 Skybuilders' Truespring Water,430,1,12,54,53,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31260,Approved Grade 3 Skybuilders' Fossil Dust,430,1,12,48,47,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31261,Approved Grade 3 Skybuilders' Hard Mudstone,430,1,12,48,47,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31262,Approved Grade 3 Artisanal Skybuilders' Log,510,1,12,50,49,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31263,Approved Grade 3 Artisanal Skybuilders' Amber,510,1,12,48,47,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31264,Approved Grade 3 Artisanal Skybuilders' Cotton Boll,510,1,12,51,50,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31265,Approved Grade 3 Artisanal Skybuilders' Rice,510,1,12,45,44,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31266,Approved Grade 3 Artisanal Skybuilders' Vine,510,1,12,51,50,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31267,Approved Grade 3 Artisanal Skybuilders' Cloudstone,510,1,12,48,47,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31268,Approved Grade 3 Artisanal Skybuilders' Basilisk Egg,510,1,12,48,47,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31269,Approved Grade 3 Artisanal Skybuilders' Alumen,510,1,12,54,53,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31270,Approved Grade 3 Artisanal Skybuilders' Clay,510,1,12,48,47,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31271,Approved Grade 3 Artisanal Skybuilders' Granite,510,1,12,48,47,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31272,Approved Grade 3 Skybuilders' Umbral Galewood Sap,510,2,12,54,53,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31273,Approved Grade 3 Skybuilders' Umbral Tortoise,510,2,12,54,53,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31274,Approved Grade 3 Skybuilders' Umbral Magma Shard,510,2,12,48,47,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31275,Approved Grade 3 Skybuilders' Umbral Levinite,510,2,12,48,47,0,64,999,False,False,210,7,False,False,0,1,0,0,0,0,0,0,False,False
31320,Slithersand,490,1,12,54,53,0,16,999,False,False,210,2,False,False,0,1,0,0,0,0,0,0,False,False
31321,Vermilion Paper Parasol,1,1,16,61,90,0,59,1,False,False,100000,1000,False,False,0,1,0,0,0,0,0,0,False,False
31322,Plum Paper Parasol,1,1,16,61,90,0,59,1,False,False,1000,1000,False,False,0,1,0,0,0,0,0,0,False,False
31324,Calming Checkered Parasol,1,1,16,61,90,0,59,1,False,False,1000,1000,False,False,0,1,0,0,0,0,0,0,False,False
31325,Cheerful Checkered Parasol,1,1,16,61,90,0,59,1,False,False,1000,1000,False,False,0,1,0,0,0,0,0,0,False,False
31326,Classy Checkered Parasol,1,1,16,61,90,0,59,1,False,False,1000,1000,False,False,0,1,0,0,0,0,0,0,False,False
31352,Bozjan Runner's Secrets (Head Gear),1,1,16,61,60,0,48,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
31353,Bozjan Runner's Secrets (Body Gear),1,1,16,61,60,0,48,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
31354,Bozjan Runner's Secrets (Hand Gear),1,1,16,61,60,0,48,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
31355,Bozjan Runner's Secrets (Leg Gear),1,1,16,61,60,0,48,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
31356,Bozjan Runner's Secrets (Foot Gear),1,1,16,61,60,0,48,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
31397,Magicked Prism (Mandragora),1,1,16,61,60,0,61,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
31401,Ballroom Etiquette - Uncouth Congratulations,1,1,16,61,90,0,59,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
31402,Ballroom Etiquette - Pointed Misgivings,1,1,16,61,90,0,59,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
31403,Ballroom Etiquette - Dark Entreaty,1,1,16,61,90,0,59,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
31406,Modern Aesthetics - Saintly Style,1,1,16,61,90,0,59,999,False,False,13,1,False,False,0,1,0,0,0,0,0,0,False,False
31407,Modern Aesthetics - Wind Caller,1,1,16,61,90,0,59,999,False,False,13,1,False,False,0,1,0,0,0,0,0,0,False,False
31536,Templar's Vambraces,46,2,4,37,36,5,5,1,False,False,3178,96,False,False,10,44,1,60,0,0,4,2,False,True
31537,Templar's Skirt,46,2,4,36,35,7,5,1,False,False,5297,159,False,False,12,44,1,60,0,0,4,2,False,True
31538,Buccaneer's Gloves,46,2,4,37,36,5,5,1,False,False,3178,96,False,True,12,44,1,30,0,0,2,2,False,True
31539,Buccaneer's Sarouel,46,2,4,36,35,7,5,1,False,False,5297,159,False,True,13,44,1,30,0,0,2,2,False,True
31540,Harlequin's Mitts,46,2,4,37,36,5,5,1,False,False,3178,96,False,False,12,44,1,31,0,0,7,2,False,True
31541,Harlequin's Boots,46,2,4,38,37,8,5,1,False,False,3178,96,False,False,12,44,1,31,0,0,7,2,False,True
31542,Dzemael Winglet,46,2,1,2,10,1,5,1,False,False,3852,116,False,False,9,44,1,38,0,0,3,2,False,True
31543,Dzemael Jamadhars,46,2,1,1,9,13,5,1,False,False,5778,174,False,False,9,44,1,41,0,0,5,2,False,True
31544,Dzemael Bardiche,46,2,1,3,11,13,5,1,False,False,5778,174,False,False,9,44,1,44,0,0,3,2,False,True
31545,Dzemael Spear,46,2,1,5,13,13,5,1,False,False,5778,174,False,False,8,44,1,47,0,0,4,2,False,True
31546,Dzemael Longbow,46,2,1,4,12,13,5,1,False,False,5778,174,False,False,8,44,1,50,0,0,6,2,False,True
31547,Dzemael Pugiones,46,2,1,84,73,13,5,1,False,False,5778,174,False,False,9,44,1,93,0,0,6,2,False,True
31548,Dzemael Zweihander,46,2,1,87,76,13,5,1,False,False,5778,174,False,False,9,44,1,98,0,0,3,2,False,True
31549,Dzemael Carbine,46,2,1,88,77,13,5,1,False,False,5778,174,False,False,9,44,1,96,0,0,6,2,False,True
31550,Dzemael Whispering Rod,46,2,2,9,15,13,5,1,False,False,5778,174,False,False,8,44,1,53,0,0,9,2,False,True
31551,Dzemael Staff,46,2,2,7,14,13,5,1,False,False,5778,174,False,False,11,44,1,55,0,0,8,2,False,True
31552,The Book of Dzemael,46,2,2,10,16,13,5,1,False,False,5778,174,False,False,14,44,1,68,0,0,7,2,False,True
31553,Dzemael Planisphere,46,2,2,89,78,13,5,1,False,False,5778,174,False,False,11,44,1,99,0,0,9,2,False,True
31604,Approved Grade 3 Skybuilders' Thunderbolt Sculpin,10,1,16,47,0,0,64,999,False,False,200,1,False,False,15,1,0,0,0,0,0,0,False,False
31605,Approved Grade 3 Skybuilders' Alligator Snapping Turtle,10,1,16,47,0,0,64,999,False,False,200,1,False,False,15,1,0,0,0,0,0,0,False,False
31606,Approved Grade 3 Skybuilders' Bonytongue,10,1,16,47,0,0,64,999,False,False,200,1,False,False,15,1,0,0,0,0,0,0,False,False
31607,Approved Grade 3 Skybuilders' Hermit Goby,10,1,16,47,0,0,64,999,False,False,200,1,False,False,15,1,0,0,0,0,0,0,False,False
31608,Approved Grade 3 Skybuilders' Mudskipper,150,1,16,47,0,0,64,999,False,False,200,10,False,False,15,1,0,0,0,0,0,0,False,False
31609,Approved Grade 3 Skybuilders' Steppe Bullfrog,150,1,16,47,0,0,64,999,False,False,200,10,False,False,15,1,0,0,0,0,0,0,False,False
31610,Approved Grade 3 Skybuilders' Golden Loach,150,1,16,47,0,0,64,999,False,False,200,10,False,False,15,1,0,0,0,0,0,0,False,False
31611,Approved Grade 3 Skybuilders' Bass,150,1,16,47,0,0,64,999,False,False,200,10,False,False,15,1,0,0,0,0,0,0,False,False
31612,Approved Grade 3 Skybuilders' Cherax,150,1,16,47,0,0,64,999,False,False,200,10,False,False,15,1,0,0,0,0,0,0,False,False
31613,Approved Grade 3 Skybuilders' Marimo,150,1,16,47,0,0,64,999,False,False,200,10,False,False,15,1,0,0,0,0,0,0,False,False
31614,Approved Grade 3 Skybuilders' Catfish,150,1,16,47,0,0,64,999,False,False,200,10,False,False,15,1,0,0,0,0,0,0,False,False
31615,Approved Grade 3 Skybuilders' Ricefish,150,1,16,47,0,0,64,999,False,False,200,10,False,False,15,1,0,0,0,0,0,0,False,False
31616,Approved Grade 3 Skybuilders' Scorpionfly,430,1,16,47,0,0,64,999,False,False,200,22,False,False,15,1,0,0,0,0,0,0,False,False
31617,Approved Grade 3 Skybuilders' Whiteloom,430,1,16,47,0,0,64,999,False,False,200,22,False,False,15,1,0,0,0,0,0,0,False,False
31618,Approved Grade 3 Skybuilders' Pteranodon,430,1,16,47,0,0,64,999,False,False,200,22,False,False,15,1,0,0,0,0,0,0,False,False
31619,Approved Grade 3 Skybuilders' King's Mantle,430,1,16,47,0,0,64,999,False,False,200,22,False,False,15,1,0,0,0,0,0,0,False,False
31620,Approved Grade 3 Skybuilders' Blue Medusa,430,1,16,47,0,0,64,999,False,False,200,22,False,False,15,1,0,0,0,0,0,0,False,False
31621,Approved Grade 3 Skybuilders' Gurnard,430,1,16,47,0,0,64,999,False,False,200,22,False,False,15,1,0,0,0,0,0,0,False,False
31622,Approved Grade 3 Artisanal Skybuilders' Oscar,445,1,16,47,0,0,64,999,False,False,200,22,False,False,15,1,0,0,0,0,0,0,False,False
31623,Approved Grade 3 Artisanal Skybuilders' Blind Manta,445,1,16,47,0,0,64,999,False,False,200,22,False,False,15,1,0,0,0,0,0,0,False,False
31624,Approved Grade 3 Artisanal Skybuilders' Mosasaur,445,1,16,47,0,0,64,999,False,False,200,22,False,False,15,1,0,0,0,0,0,0,False,False
31625,Approved Grade 3 Artisanal Skybuilders' Storm Chaser,445,1,16,47,0,0,64,999,False,False,200,22,False,False,15,1,0,0,0,0,0,0,False,False
31626,Approved Grade 3 Artisanal Skybuilders' Archaeopteryx,445,2,16,47,0,0,64,999,False,False,200,119,False,False,15,1,0,0,0,0,0,0,False,False
31627,Approved Grade 3 Artisanal Skybuilders' Wyvern,445,2,16,47,0,0,64,999,False,False,200,119,False,False,15,1,0,0,0,0,0,0,False,False
31628,Approved Grade 3 Artisanal Skybuilders' Cloudshark,445,2,16,47,0,0,64,999,False,False,200,119,False,False,15,1,0,0,0,0,0,0,False,False
31629,Approved Grade 3 Artisanal Skybuilders' Helicoprion,445,2,16,47,0,0,64,999,False,False,200,119,False,False,15,1,0,0,0,0,0,0,False,False
31630,Hraesvelgr Attire Coffer,1,1,45,61,60,0,56,1,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
31662,Eternal Wind - Shadowbringers Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
31663,To the Edge Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
31664,Wind on the Plains Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
