#,Name,Level{Item},Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,StackSize,IsUnique,IsUntradable,Price{Mid},Price{Low},CanBeHq,IsDyeable,ClassJob{Repair},Level{Equip},EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,Model{Main},Model{Sub},ClassJob{Use},MaterializeType,MateriaSlotCount,IsPvP,IsGlamourous
38283,Nutrient-rich Ore,400,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38284,Clear Rock Salt,400,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38285,Limestone Coral,410,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38286,Weighted Agalmatolite,410,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38287,Bryophyte,410,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38288,Elysian Rock Salt,410,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38289,Diatom Cluster,410,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38290,Karellian Black Salt,420,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38291,Salt-like Rock,420,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38292,Supremest Space Oyster,420,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38293,Mashable Worm,420,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38294,Pillowy Cosmoclay,420,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38295,Bioluminescent Rock Moss,430,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38296,Delectable Worm,430,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38297,Monumental Whetstone,430,1,16,48,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38298,Metalsand,430,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38299,Porous Stone,430,1,16,48,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38300,Prime Alien Onion,390,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38301,Dragonseye Beans,400,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38302,Stellar Cumin,410,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38303,Sohm Al Bloom,420,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38304,Methane Blossom,430,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38305,Celestial Grain,400,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38306,Plant Life Sample,400,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38307,Withered Grass,400,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38308,Sweet Nectar,400,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38309,Elysian Cucumber,410,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38310,Fragrant Greens,410,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38311,Elysian Seaweed,410,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38312,Elysian Kelp,410,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38313,Rock Moss,410,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38314,Karellian Prismatic Wheat,420,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38315,Puantplant,420,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38316,Supremest Kelp,420,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38317,Softmoss,420,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38318,Supple Cosmowood,420,1,16,50,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38319,Lucent Flower,430,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38320,True Dragon Fruit,430,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38321,Cotton-like Plant,430,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38322,Elysian Herb,430,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38323,Fibrous Kelp,430,1,16,54,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38324,Soggy Alien Kelp,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38325,Stellar Herring,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38326,Meteoric Bonito,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38327,Copperscale,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38328,Methane Puffer,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38329,Chemically Rich Fish,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38330,Wildlife Sample,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38331,Nondescript Fish,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38332,Fresh Seaweed,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38333,Elysian Nudibranch,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38334,Sticky Fingers,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38335,Elysian Stickleback,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38336,Saltwater Fish,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38337,Seaweed Snapper,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38338,Karellian Fishy Fish,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38339,Paraichthyoid,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38340,Supremest Crustacean,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38341,Babycray,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38342,Silky Cosmocoral,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38343,Chromatic Fish,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38344,Dragon's Delight,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38345,Astral Algae,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38346,Weird Fish,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38347,Cosmic Sponge,430,1,16,47,0,0,75,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38348,Azure Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38349,Crimson Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38350,Season Two Final Conflict Chit,1,1,16,61,0,0,55,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38351,Season Two Endless Conflict Chit,1,1,16,61,0,0,55,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38352,Season Two Rising Conflict Chit,1,1,16,61,0,0,55,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38353,Season Two Final Conflict Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38354,Season Two Endless Conflict Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38355,Season Two Rising Conflict Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38356,Season Two Bronze Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38357,Season Two Silver Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38358,Season Two Gold Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38359,Season Two Platinum Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38360,Season Two Diamond Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38361,Season Two Crystal Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38362,Season Three Final Conflict Chit,1,1,16,61,0,0,55,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38363,Season Three Endless Conflict Chit,1,1,16,61,0,0,55,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38364,Season Three Rising Conflict Chit,1,1,16,61,0,0,55,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38365,Season Three Final Conflict Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38366,Season Three Endless Conflict Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38367,Season Three Rising Conflict Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38368,Season Three Bronze Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38369,Season Three Silver Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38370,Season Three Gold Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38371,Season Three Platinum Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38372,Season Three Diamond Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38373,Season Three Crystal Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38374,Windswept Archfiend Totem,1,1,16,61,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38375,Unsung Helm of Abyssos,1,1,16,61,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38376,Unsung Armor of Abyssos,1,1,16,61,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38377,Unsung Gauntlets of Abyssos,1,1,16,61,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38378,Unsung Chausses of Abyssos,1,1,16,61,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38379,Unsung Greaves of Abyssos,1,1,16,61,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38380,Unsung Ring of Abyssos,1,1,16,61,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38381,Abyssos Mythos I,1,1,16,61,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38382,Abyssos Mythos II,1,1,16,61,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38383,Abyssos Mythos III,1,1,16,61,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38384,Abyssos Mythos IV,1,1,16,61,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38385,Unsung Blade of Abyssos,1,1,16,61,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38386,Moonshine Brine,1,1,16,63,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38387,Moonshine Twine,1,1,16,63,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38388,Moonshine Shine,1,1,16,63,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38389,Ultralight Tomestone,1,1,16,63,0,0,55,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38390,Abyssos Weapon Coffer (IL 635),1,1,19,61,0,0,56,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38391,Abyssos Head Gear Coffer (IL 630),1,1,19,61,0,0,56,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38392,Abyssos Chest Gear Coffer (IL 630),1,1,19,61,0,0,56,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38393,Abyssos Hand Gear Coffer (IL 630),1,1,19,61,0,0,56,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38394,Abyssos Leg Gear Coffer (IL 630),1,1,19,61,0,0,56,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38395,Abyssos Foot Gear Coffer (IL 630),1,1,19,61,0,0,56,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38396,Abyssos Earring Coffer (IL 630),1,1,19,61,0,0,56,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38397,Abyssos Necklace Coffer (IL 630),1,1,19,61,0,0,56,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38398,Abyssos Bracelet Coffer (IL 630),1,1,19,61,0,0,56,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38399,Abyssos Ring Coffer (IL 630),1,1,19,61,0,0,56,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38420,Manderium Meteorite,1,1,16,61,0,0,73,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38428,Magicked Prism (Korpokkur Noggin),1,1,16,61,60,0,61,999,False,False,19,1,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38429,N-7000 Card,1,1,27,86,0,0,59,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38430,Geryon the Steer Card,1,1,27,86,0,0,59,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38431,Gladiator of Sil'dih Card,1,1,27,86,0,0,59,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38432,Thorne Knight Card,1,1,27,86,0,0,59,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38433,Beatrice Card,1,1,27,86,0,0,59,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38434,Byregot Card,1,1,27,86,0,0,59,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38435,Shadowcaster Zeless Gah Card,1,1,27,86,0,0,59,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38436,Scarmiglione Card,1,1,27,86,0,0,59,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38437,Barbariccia Card,1,1,27,86,0,0,59,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38438,Chief Keyward Lahabrea Card,1,1,27,86,0,0,59,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38439,Hephaistos Card,1,1,27,86,0,0,59,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38440,Windswept Barding,1,1,16,63,90,0,51,1,False,False,99999,1,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38441,Isle Pioneer's Barding,1,1,16,63,0,0,51,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38442,Modern Aesthetics - Tall Tails,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38443,Modern Aesthetics - Practical Ponytails,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38444,Felicitous Fuzzball,1,1,16,81,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38445,Lumini,1,1,16,81,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38446,Clockwork Crimson Chaser,1,1,16,81,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38447,Clockwork Cerulean Chaser,1,1,16,81,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38448,Wind-up Scarmiglione,1,1,16,81,75,0,59,1,False,False,99999,60,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38450,Pterosquirrel,1,1,16,81,75,0,59,1,False,False,99999,60,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38451,Sponge Silkie,1,1,16,81,75,0,59,1,False,False,99999,60,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38452,Sewer Skink,1,1,16,81,75,0,59,1,False,False,99999,60,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38453,Wind-up Philos,1,1,16,81,75,0,59,1,False,False,99999,60,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38454,Wind-up Erichthonios,1,1,16,81,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38455,Garlond GL-II Ignition Key,1,1,16,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38456,Miw Miisv Horn,1,1,16,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38457,Wondrous Lanner Whistle,1,1,16,63,90,0,59,1,False,False,99999,1000,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38458,Magicked Umbrella,1,1,16,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38459,Magicked Parasol,1,1,16,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38460,Starlight Steed Horn,1,1,16,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38461,Sil'dihn Throne,1,1,16,63,90,0,59,1,False,False,99999,1000,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38462,Silkie Whistle,1,1,16,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38463,Sunforged Crystal,1,1,16,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38464,Lynx of Imperious Wind Flute,1,1,16,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38465,Sil'dih Survey Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
38466,Omicron Framer's Kit,1,1,16,61,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
